corpus_id;document_id;sentence_id;content
MusicBO;111;516;Whether the extant Hoffmann instruments are to be considered original and reliable sources is another matter.
MusicBO;111;185;"In the past the Italian Violoncello had five strings; today people play with only four."
MusicBO;111;472;"(Cambridge, 1998); and S. Milliot, ‘ Le violoncelle en France au XVIIIème siècle ’ (diss."
MusicBO;111;108;Instead, I will try to summarize some of the issues as I see them.
MusicBO;111;461;These include Pierre-Hyacinthe Azaïs (1741 – c .1795), Joseph Bonaventure Tillière ( c .1750
MusicBO;111;298;Terminologia, Modelli organologici, techniche esecutive ’ , in Studi Corelliani IV , ed.
MusicBO;111;436;In its original key, the sonata works ideally on a four-string cello tuned
MusicBO;111;235;always know, and we have a difficult time dealing with that uncertainty.
MusicBO;111;421;The resonance of the instrument is excellent even on the highest pitches.
MusicBO;111;497;See ‘ J. S. Bach’s violoncello piccolo ’ , pp.67 – 9.
MusicBO;111;556;Most town musicians were capable of playing a great variety of instruments.
MusicBO;115;22;The Cappella musicale di San Petronio was the most important and influential of the Bolognese musical cappelle} particularly since the Basilica was the site of solemnities of the Bolognese Senate.
MusicBO;115;99;Moreover, since the acoustics boost the high frequencies, the number of performers had to be increased in the lower musical parts—up to 2/3 of the instruments in the ensemble
MusicBO;115;66;The number of musicians and the variety of instruments used during the liturgical services depended entirely on the importance and the type of the celebrations.
MusicBO;115;103;In this way the city of Bologna was once again able to realize some of the musical splendors of its own glorious past. '
MusicBO;115;1;Number 1 Spring Article 7 Musical Performance at San Petronio in Bologna: a Brief History Marc Vanscheeuwijck
MusicBO;115;8;"Vanscheeuwijck, Marc (1995) ""Musical Performance at San Petronio in Bologna: a Brief History,"" Performance Practice Review: Vol."
MusicBO;115;23;Begun in 1390, the actual contruction of San Petronio was spread out over nearly three centuries.
MusicBO;115;52;"Oscar Mischiati, ""La Cappella Musicale e il suo Archivio,"" in La Basilica de S. Petronio, vol."
MusicBO;115;78;In such cases the chorus was usually divided into two parts to perform double choir music.
MusicBO;115;88;Similar performance practices were quite common in the other Bolognese churches as well.
MusicBO;115;61;the Cappella reached the unusually high number of 42 regularly employed musicians.
MusicBO;117;545;24 Music was continually cultivated within private English society during the interregnum, as is attested to by the regular publication during this time of musical lesson books, consort collections, and anthologies, at least seventeen of which were printed by John Playford alone during the eleven years of the puritan
MusicBO;117;1929;Not only did Mary of Modena speak French beautifully and conduct herself with a grace that earned the approval of the French court, Mary of Modena was already known and admired by many of the French courtiers whom Mary of Modena had met while travelling to London in 1673.
MusicBO;117;2967;The voice initially delineates A minor by first entering on the dominant (E), then establishing the minor mode by an upwards leap of a minor sixth to C–natural, before falling by step in the second measure through a dotted rhythmic figure to the leading tone (G sharp).
MusicBO;117;2321;The small-scale nature of cantata production, beyond making it an acceptably private expression of sensuality, had a more obvious appeal to Mary’s needs: the economic and social conditions of the exiled court made this genre an especially appropriate choice for musical performance.
MusicBO;117;3784;The movement is concluded by a sequential phrase that prepares the return to tonic by moving through a repeated rising motive to the dominant (D major) in measure 25 before arriving at the tonic (G minor) on the downbeat of measure 28.
MusicBO;117;424;17 One of the most intriguing of these anonymously composed pieces is a five– movement suite (ff. 58–65) related by title to one “Sieur Gautier,” the identification of whom could be a tantalizing clue to the identity of the composer.
MusicBO;117;1027;More importantly, The episode provides a window into a moment in time unique in British musical history: the restoration not only of a monarchical dynasty, but of a court musical culture that had been effectively suspended for nearly two decades.
MusicBO;117;256;Some are not letters at all, but memoirs and assorted papers related to earlier Stuart figures including Henrietta Maria, Charles II, and James II, as well as younger generations of Stuarts, up to Princess Charlotte, grand-daughter of James II.
MusicBO;117;807;Mary was a cultural ambassador from one of the most sophisticated musical centers in Northern Italy, and a significant number of composers whose works are found in the Stuart music collections flourished in Modena or nearby Bologna.
MusicBO;117;1972;295The Battle of the Boyne, at which James II’s forces were crushed by those of William of Orange commanded by Marshall Meinhard Schomberg, is analyzed in great detail by Michael McNally in Battle of the Boyne 1690:
MusicBO;117;2605;While traits such as these might well be viewed as elements of a contrasting B section within a single aria, the dramatic distinction between the sections of dialogue warrants an interpretation of this piece as a cantata.
MusicBO;117;1089;Italian Catholic music.151 But the overarching motive for the cosmopolitan musical culture in London was a court seeking to enhance its cultural legitimacy by brandishing demand for foreign music as a sign of its own sophistication.
MusicBO;117;2070;en-Laye is difficult to construct, due to the partial nature of the pay records and other lists, as well as the tendency of the court to recruit musicians at need without records of permanent employment.
MusicBO;117;1059;Similarly, the reluctance that Henry Peacham perceived among the French and Italians to embrace foreign music was for him a sign of cultural chauvinism, backward in comparison with the progressive open-mindedness of the English.
MusicBO;117;1286;As the personal musical establishment belonging to the sovereign of England and titular head of the Anglican Church, the Chapel Royal is often assumed to be the musical forces of the royal Anglican services.
MusicBO;117;291;We see from the preface written by Jean-Baptiste Morin to his 1709 divertissement La chasse du cerf that contemporary scores were used as templates to be copied for players as needed: “
MusicBO;117;1187;Another French musician who came to London was Lully’s famous and unfortunate competitor, Robert Cambert, who transplanted himself in London after losing his patent for the production of French opera in 1672.
MusicBO;117;1622;Marin’s ideas are extended and applied to an examination of the role of opera by Downing Thomas in Aesthetics of Opera in the Ancien Régime, 1647– 1785 (Cambridge: Cambridge University Press, 2002).
MusicBO;117;1764;It is also remarkably similar to the idea of self-styled sophistication through overt receptivity to foreign influences that so characterized the English court, now in exile just a few miles from Paris.
MusicBO;117;2435;What might be the reason – one must ask– for the apparent lack of interest in the harmonic and rhythmic ingenuity of Italian music on the part of French composers around 1700?
MusicBO;117;4000;"; Fede’s preferred keys are the most commonly used keys among his cantatas as well, but Fede’s use of F minor in Sonata no. 3 is unique among his surviving secular compositions."
MusicBO;117;378;The collection contains a variety of Italian works, interspersed with English composers including John Blow, Anthony Poole, Henry Purcell, and Gottfried Finger, all of whom were associated with the Jacobite court.37
MusicBO;117;2801;Her artistic patronage reveals her not as an inflexible religious ideologue, but as a woman of flesh and blood who understood that there is a time for every purpose under heaven.
MusicBO;117;3865;This “double cadence” structure surrounding a single bar results in a short phrase comprising an odd number of measures that momentarily misleads the listener about the tonal center of the piece.
MusicBO;117;1798;This was not so much a gradual evolution of a French genre into something similar to Italians cantata but a near wholesale adoption by French composers of the foreign genre.
MusicBO;117;2148;The disastrous effects of this war on the economy of France are analyzed in Goubert, Louis XIV and Twenty Million Frenchmen, especially in Chapter Eleven, “The Second Coalition (1689–1697),” 193–222.
MusicBO;117;2650;Regrettably, the poet or poets who created the texts that Fede was to set to music remain unidentified except in the case of three arias that will be discussed below.
MusicBO;117;4069;"I argue that Fede’s cantata writing shows him to his best advantage; Fede’s secular vocal music provides a substation repertoire of high-quality musical compositions rich with a nuanced musical language."
MusicBO;117;10;I would also like to extend my heartfelt gratitude to my dissertation committee members, Professor Linda Gregerson and Professor George Hoffmann—thank you both for your interest, insights, and support.
MusicBO;117;425;Writing in 1992, Jean Lionnet speculated that the composer of this piece may be Pierre Gautier of Marseille, author of a volume of “Symphonies” published in Paris in 1706.44
MusicBO;117;1765;I argue that contact with the musical perspectives of the Stuart court in exile was an important factor in the changing attitudes toward foreign music in Parisian musical circles.
MusicBO;117;1795;The 1690s also witnessed the emergence of the first French cantatas, by composers Morin and Campra, whose efforts were a conscious attempt to blend French and Italian musical styles.263
MusicBO;117;2937;Since these do not represent the first–person expression of intensely emotional sentiment, their musical setting is much more reflective of normal speech patterns than any of the other examples.
MusicBO;117;3174;This gradually lengthening elaboration of a melodically descending motive, combined with the descending and circular harmonic progression, makes an effective musical depiction of the poetic imagery of falling leaves.
MusicBO;117;3271;I would like to suggest that Fede’s cantatas are worthy of attention and, seem likely to have inspired French composers to develop the genre within their own national idiom.
MusicBO;117;3623;The music of other Italian composers, such as Giovanni Battista Bononcini (1670–1747)—who has been advanced by Don Fader as the most likely model for imitation by French composers of
MusicBO;117;326;Another large collection existed at St. Michael’s College, Tenbury, until Another large collection was sold in London at Sotheby’s auction house as Lots 1–98 on June 26, 1978.28
MusicBO;117;413;The manuscript contains sixteen musical works in all: ten pieces identified by their titles as sonatas (each with between four and six movements), and six pieces otherwise labeled.
MusicBO;117;978;Within a few short weeks however, British royalists began to stream into France, ready to take up James’ cause against the new foreign King137 and the Whig138 parliamentarians.
MusicBO;117;2884;Some of the musical choices made by Fede in setting these texts provide a point of contrast to the original context used by Lonati in Ariberto e Flavio.
MusicBO;117;3699;Sébastien de Brossard, Jean-Féry Rebel, and Elisabeth-Claude Jacquet de la Guerre also composed sonatas in or around 1695, each of whom composed not only trio but solo sonatas.422
MusicBO;117;320;The Manuscripts of the Philidor Atelier” in Sothebey’s Catalogue of The Highly Important ToulousePhilidor Collection of Manuscript and Printed Music and other Valuable Manuscripts and Printed Books
MusicBO;117;1300;Nevertheless, the Anglican Church remained the official Church of England and its musical importance remained central to the vast majority of Londoners, if not to their King.
MusicBO;117;1633;He projected the aura of pride and grandeur of the royal absolutism through the massive choruses, majestic trumpet fanfares, solemn processions, and spectacular scenery of his operas.
MusicBO;117;2279;Opera was unquestionably the most popular and most impressive genre of Italian music, the obvious choice for a court trying to generate an image of musical worthiness.
MusicBO;117;3811;The second binary section is a variation of the first in which the motive is arranged as a series of very short (two bar) eighth–note driven phrases.
MusicBO;117;9;I am deeply grateful to my thesis advisors and committee co-chairs, Professor Stefano Mengozzi and Professor Mark Clague for their unwavering support as this project unfolded.
MusicBO;117;398;John Blow became organist at Westminster abby in 1668, and remained in that post until John Blow was replaced by his pupil, Henry Purcell, in 1680.40
MusicBO;117;967;See James Stuart, The Memoirs of James II: His Campaigns as Duke of York, 1652–1660, translated and edited by A. Lytton Sells (London: Chatto Windus, 1962).
MusicBO;117;1079;Hogwood argues that the French under Louis XIV believed that they “had achieved a unity of sensibility and civilization which had escaped the rest of Europe.
MusicBO;117;1520;The early-modern French monarchy encouraged a perception of dichotomy between French and Italian music by its program of cultural management that simultaneously proclaimed its own sophisticated
MusicBO;117;1818;This group was characterized by a desire to embrace the Italian cantata while re-imagining the genre according to the Lullian traditions of the French musical idiom.
MusicBO;117;3065;Fede’s cantatas do not contain obbligato instrumental ritornellos, as the manuscript collections contain only the bass parts, but several examples of short continuo ritornellos are present.
MusicBO;117;3995;Of Fede’s five extant sonatas, four are in a minor mode: two are in D minor (Sonatas nos. 2 and 4), one is in G minor
MusicBO;117;144;This dissertation focuses on the music of Stuart court composer Innocenzo Fede (ca.1660–ca.1732) who presided over the substantially Italian musical culture at the exiled court.
MusicBO;117;173;His research is summarized in the eighth chapter of his 2004 book A Court in Exile entitled “The court as a centre of Italian music.”4
MusicBO;117;253;Nearly all of this collection is in French, and the documents serve to reflect the activities of Queen Mary during the time of her exile.
MusicBO;117;396;These composers are responsible for a substantial portion of the Stuart repertoire, and their contributions help to mark the Jacobite music collection as distinctly English.
MusicBO;117;572;Despite the similarity in name, the viol was structurally distinct from the violin insofar as the viol had frets and was tuned in perfect fourths
MusicBO;117;616;The sudden popularity of the violin during this decade reflects a demand for a novel infusion within a culture already accomplished in instrumental chamber music.
MusicBO;117;1505;This is a moment of very overt tension, where it is clear the English king is signaling his loyalty to Catholicism through his musical choices.
MusicBO;117;1574;Other commissioned artworks were of enormous scale, such as the equestrian statue of the Place Louis-le-Grand, inside of which twenty men once sat for lunch.
MusicBO;117;1613;This is perhaps one of the most striking justifications of the co-option of artistic media for the control of a public image for Louis XIV.
MusicBO;117;2104;321James and Mary also provided for the education of the children in exile by sending them to the English Colleges at St. Omer and Rome.
MusicBO;117;2186;The date of this writing is uncertain, as the Papers of Devotion were posthumously assembled from loose-leaf musings that James II wrote over several decades.
MusicBO;117;2260;For an early history of the convent at Longchamp, see Sean L. Field, Isabelle of France: Capetian Sanctity and Franciscan identity in the Thirteenth Century
MusicBO;117;2713;Mio contento,” while not the only duet by Fede, is the only independent aria to contain a duet written in the form of a dialogue.
MusicBO;117;4009;Only two of Fede’s sonata movements have any continuo introduction at all, but his melodies are frequently constructed through the development of small–scale musical motives.
MusicBO;117;1072;"See Patrick Barbier, The World of the Castrati, translated by Margaret Crosland (London: Souvenir Press, Ltd., 1996), 174; J. A. Westrup, “Foreign Musicians,” 77–78."
MusicBO;117;2280;Indeed, the Stuarts in exile were living at the palace of Saint-Germain-en-Laye, which housed the theater where several of Lully’s operas had been premièred.
MusicBO;117;2337;Foreign music, especially Italian music, was a potential threat to the primacy of French musical culture and received no favor at the royal court.
MusicBO;117;2658;The Well Enchanting Skill, Music, Poetry, and Drama in the Culture of the Renaissance, ed., John Caldwell, Edward Olleson, and Susan Wollenberg (New York:
MusicBO;117;3107;There is, however, a three–beat cadential motive that re–occurs to punctuate each of the poetic lines where the vocal line has a short rest:
MusicBO;117;3241;La mia vita” contains a repetition of the opening section and a single occurrence of a contrasting conclusion, resulting in a form of AAB.
MusicBO;117;981;In short, they continued to act in a manner befitting heads of state by 136Upon installing the newly arrived English king at St-Germain-
MusicBO;117;1133;The restoration of Charles II also meant an end to the prohibition on Anglican church music that had existed during the Puritan Interregnum.
MusicBO;117;1951;The first task was accepting and arranging the services of servants and courtiers as they continued to arrive to join the exiled court.
MusicBO;117;2339;I argue that the Stuart court’s self-constructive tradition of patronizing foreign music provided a model of hybridity that was appropriated by French composers.
MusicBO;117;2477;Carolyn Gianturco has observed that musicologists continue to disagree over whether a seventeenth–century Italian cantata must necessarily have contained recitative or contrasting sections.
MusicBO;117;2594;I contend that the contrast between the essential musical characteristics of these four movements provides sectional diversity sufficient to justify the cantata designation.
MusicBO;117;3169;The first cadence in this aria is in D minor, functionally the minor dominant of the concluding G minor chord in measure 10.
MusicBO;117;3753;This is a free sonata, in so far as the movements are identified by tempo markings in Italian rather than by dance forms.
MusicBO;117;3936;One could hardly ask for a musical artifact that more clearly illustrates the cultural mélange that flourished at the Stuart court in exile.
MusicBO;117;4040;I argue that the Stuart court’s self-constructive tradition of patronizing foreign music provided a model of hybridity that was appropriated by French composers.
MusicBO;117;187;But the specific paths that led new Italian musical influences into the heart of French aristocratic society have remained difficult to trace.
MusicBO;117;678;During the winter of 1646–47, the French court embraced the Stuarts and entertained them continually with “balls, concerts, masques, and plays follow[ing]
MusicBO;117;1473;The large number of his works distributed in three separate manuscript collections attest to the popularity of his music among the Jacobites.
MusicBO;117;1954;Furthermore, it was of critical importance for Mary to solidify continued support from Louis XIV whatever the outcome of the Irish campaign.
MusicBO;117;2032;Louis XIV learned that Francesco II had died, Louis XIV put the French court into mourning in honor of Queen Mary’s grief:
MusicBO;117;2089;Instead, evidence for Fede’s musical activities is embodied in surviving musical manuscripts, including seven volumes now in the Bibliothèque Nationale in Paris.
MusicBO;117;2715;In “Mio contento” the two characters, each represented in one of the vocal lines, share four of the five lines of text.
MusicBO;117;2749;The cantata Amor fiori un dì cogliea is similarly designed to expose an abstract point about love without presenting a specific romance.
MusicBO;117;3044;Only four bars long, this section is an extremely florid, contrapuntal, and melismatic duet over a slow but not sustained bass accompaniment.
MusicBO;117;3647;The first sonata in [“Les Nations”] was also the first that I composed, and the first composed in France . . .
MusicBO;117;3766;This initial phrase is followed by a two– measure cadential phrase–extention designed to introduce an arrival in the home key (G minor).
MusicBO;117;3882;the treble line offers sustained notes that serve only to emphasize the cadences on the downbeats of the sixth and seventh measures.
MusicBO;117;4046;Her sponsorship of amorous and secular musical poetry indicates that her personality was more complex and nuanced than has been generally recognized.
MusicBO;117;939;Eikon Basilike: The Portraiture of His Sacred Majesty in His Solitudes and Sufferings (London: first edition published by William Dugard, 1649.
MusicBO;117;1051;"; also see Benedict Anderson, Imagined Communities: Reflections on the Origin and Spread of Nationalism, revised edition (New York: Verso, 1991)."
MusicBO;117;1566;Nathan T. Whitman, “Myth and Politics: Versailles and the Fountain of Latona,” in Louis XIV and the Craft of Kingship, ed.
MusicBO;117;1578;This strict employment of the arts for royal image control was official state policy directly overseen by chief administrator Jean-Baptist Colbert.
MusicBO;117;2093;Fede’s duties not only included directing all the musical activities, but also instructing the royal children in both music and Italian.320
MusicBO;117;2683;The senari verses are generally eight lines long, while the ottonari and the settenari are eight or six lines in length.
MusicBO;117;2686;This is typical of the genre as a whole, since it is also true of the majority of seventeenth-century Italian cantatas.
MusicBO;117;2777;Another interpretation is possible, however, if this hedonistic liberty is taken as a reference to romantic liberty–an availability to new suitors.
MusicBO;117;2852;392This aria was edited by Jean Lionnet and recorded in a transcription for tenor on the album Kings Over the Water:
MusicBO;117;3178;The aria opens with an opening vocal statement over two repetitions of the bass figure, clearly delineating an opening section (mm.
MusicBO;117;3261;ò caro” is Fede’s only surviving ground bass aria, in that the entire bass line consists of a repeated one–bar ostinato.
MusicBO;117;3952;The development of this motive, together with a series of elaborate suspensions, serves as the primary melodic interest of this section.
MusicBO;117;4070;I also maintain that his cantatas and arias reveal his highest musical priority and demonstrate his idiomatic tendencies and compositional characteristics.
MusicBO;117;931;The story is also related in the diary of the Marquis de Dangeau, in an entry from 23 December 1688.
MusicBO;117;1131;This ensemble was assembled in time to perform at the coronation ceremony on April 23, 1661, witnessed by Samuel Pepys:
MusicBO;117;1253;The primary employment of instrumental musicians at court was to provide entertainment at royal meals, which were often held in
MusicBO;117;1281;63 lost their lives in the shipwreck, and that the lifeboats were intended only for use by “persons of quality.”190
MusicBO;117;2456;"368Lawrence E. Bennett and Lowell Lindgren, ""Bononcini,"" Grove Music Online, Oxford Music Online, (Oxford University Press, accessed March 14, 2013),"
MusicBO;117;2692;Still, the cantatas tend to conform to a narrative unity that allows them to be categorized according to dramatic type.
MusicBO;117;2990;The harmonic setting leads to a cadence on A minor, the minor dominant of the following aria in D minor.
MusicBO;117;3812;The eighth–note motive presented in the first strain is a series of five conjunct couplets followed by a quarter note.
MusicBO;117;3919;The fourth and final movement of the D minor sonata is, like the third, a short movement in ternary form.
MusicBO;117;5766;Walking, Andrew R. “Court Culture, and Politics in Restoration England: Charles II, James II, and the Performance of Baroque Monarchy.
MusicBO;117;208;Quoted in James R. Anthony, French Baroque Music from Beaujoeulx to Rameau (New York: W.W. Norton Company, Inc., 1974),108.
MusicBO;117;566;"Cambridge University Press, 1990); Jean E. Howard, The Stage and Social Struggle in Early Modern England (London: Routledge, 1994)."
MusicBO;117;806;It was during the reign of Mary’s brother Francesco II, however, that musical culture at Modena reached its zenith.
MusicBO;117;994;137William of Orange’s main claim to the British throne was through his wife Mary, the daughter of James II.
MusicBO;117;1116;During his exile, Charles II lived in several parts of France, as well as The Hague, Bruges, and Brussels.
MusicBO;117;1138;The fact that this substitution took place in the royal chapel under the 156Holman, Four and Twenty Fiddlers 284–288.
MusicBO;117;1212;Also see Curtis A. Price, “The Critical Decade for English Music Drama, 1700–1710,” Harvard Library Bulletin 26 (1978), 38.
MusicBO;117;1361;"I must tell you that we shall have speedily a new opera, wherein something very surprising is promised us;"
MusicBO;117;1370;Quoted in Michael Tilmouth, A Calendar of References to Music in Newspapers Published in London and the Provinces (1660–1719)
MusicBO;117;1406;Fede’s two castrati uncles (Giuseppe and Francesco Maria), and organist great–uncle (Giovanni Battista) were all well–established musicians in Rome.
MusicBO;117;1495;What then can we conclude from the dismissal in 1666 of John Banister as the musical leader at court?
MusicBO;117;1561;So did the poets and choreographers of the court Illusion of Power: Political Theater in the English Renaissance (Berkeley:
MusicBO;117;1615;The seminal figure in the creation of a French musical idiom in the seventeenth century was Jean-Baptiste Lully (1632–1687).
MusicBO;117;1663;The political aspects of the plots and characters in the tragédie lyrique are clear and have been well documented.
MusicBO;117;1797;At the turn of the eighteenth century, the Italian cantata seized the attention of a generation of French composers.
MusicBO;117;2965;The bass moves very slowly in large note values, allowing the vocal declamation to be easily heard and understood.
MusicBO;117;3858;Sonata # may have served as a kind of promenade to allow dancers position themselves and acknowledge their partners.
MusicBO;117;4048;My findings reveal her to have been a remarkably strong and capable leader notable for her tolerance and determination.
MusicBO;117;576;For the most thorough history of the violin in England, see Peter Holman, Four and Twenty Fiddlers, 266–269.
MusicBO;117;681;Here again, Charles found himself a popular figure among many young courtiers in a merry atmosphere of dances
MusicBO;117;785;Her most prominent Italian courtiers were Madame Molza, Madame Montecuculi and her daughter Anna Montecuculi, and Madame Turenie.
MusicBO;117;938;The royalist version of events was eminently expressed in an anonymously published work (actually by Dr. John Gauden),
MusicBO;117;1139;Also Simon McVeigh, “The violinists of the Baroque and Classical periods,” The Cambridge Companion to the Violin, ed.
MusicBO;117;1154;Born in northern Italy, Lully arrived in France in 1646 and became a naturalized French citizen in 1661.
MusicBO;117;1195;In 1664 the patent fell to Thomas Killigrew who planned to construct his own theater for Italian opera:
MusicBO;117;1240;The Chapel Royal was a body of musicians organized to meet the religious needs of the royal family.
MusicBO;117;1617;, Louis moved to Paris in 1646 to serve as a teacher of Italian to King Louis XIV
MusicBO;117;1636;Lully created a musical style based on gestures instead of dissonance and harmonic modulations in order to outpace
MusicBO;117;1674;247The following general description of tragédie en musique comes from Graham Sadler, “Tragédie en Musique,” Grove Music Online,
MusicBO;117;1966;In 1698 James wrote down a prayer in which James thanked God for the loss of his throne:
MusicBO;117;1976;Jacobite attempts to regain the throne for the Stuarts would continue until 1745, when James II’s grandson, “
MusicBO;117;2088;106 specific musical events at Saint-Germain-en-Laye, only that there were recitals at court and accompaniment to religious services.318
MusicBO;117;2310;But the subject matter itself was not the real point of objection to Mary’s sense of moral decorum.
MusicBO;117;2785;Of those, one advocates sensual indulgence in earthly pleasures, and the other enshrines the value of personal freedom.
MusicBO;117;2788;These cantata texts point instead to a culture deeply appreciative of the pleasures and passions of human life.
MusicBO;117;2888;It seems more likely that Fede intended the part for a tenor singing an octave lower than written.
MusicBO;117;3653;I arranged the leters of my name so as to form an Italian name which I gave instead.
MusicBO;117;3727;"à Rome au XVIIe siècle,” Revue de Musicologie 77 (1991): 279–290; Allsop, Arcangelo Corelli: The New Orpheus, 27."
MusicBO;117;4523;In Jean–Baptiste Lully and the Music of the French Baroque: Essays in Honor of James R. Anthony, ed.
MusicBO;117;5535;The Puritans and Music in England and New England: A Contribution to the Cultural History of Two Nations.
MusicBO;117;5882;Jean– Baptiste Lully and the Music of the French Baroque: Essays in Honor of James R. Anthony, ed.
MusicBO;117;277;The manuscripts contain the works of twenty-one Italian composers including 17Edward Corp, A Court in Exile, 369.
MusicBO;117;368;All four volumes contain the following dedication on the inside (verso) of the hardboard, leather–bound front cover:
MusicBO;117;600;"See Roger North, Memoirs of Music, edited by Edward F. Rimbault (London: George Bell, 1846), 73; 83–85."
MusicBO;117;934;James II later made M. de Lauzun a Knight of the Garter in recognition of his services.
MusicBO;117;1541;Also see Burke, The Fabrication of Louis XIV, 16–17, and Louis Marin, Portrait of the King, trans.
MusicBO;117;1978;See Michael Barthorp and G. A. Embleton, The Jacobite Rebellions, 1689–1745 (London: Reed International Books, Ltd., 1982).
MusicBO;117;2066;After the Battle of the Boyne it was clear that there would be no immediate Stuart Restoration.
MusicBO;117;2090;These were compiled as Fede’s musical library and therefore offer a perspective on the repertoire at SaintGermain-en-Laye.319
MusicBO;117;2938;At eighteen measures, “Ardo, sospiro e peno” is the longest example of a recitative setting by Fede.
MusicBO;117;3792;See discussion of variation as a genre in William Apel, Italian Violin Music of the Seventeenth Century
MusicBO;117;4;A dissertation submitted in partial fulfillment of the requirements for the degree of Doctor of Philosophy
MusicBO;117;8;In writing this dissertation I have benefited from the assistance, encouragement, and guidance of many people.
MusicBO;117;519;54Anthony Wood, The Life and Times of Anthony à Wood, abridged from Andrew Clarke’s edition (London:
MusicBO;117;1123;"H. James Jensen, “English Restoration Attitudes toward Music,” The Musical Quarterly 55 (April, 1969): 206–214; 206."
MusicBO;117;1402;For architectural details see Simon Thurley, Whitehall Palace, An Architectural History of the Royal Apartments, 1240–1690
MusicBO;117;1534;There is perhaps 227Robert M. Isherwood has explored the political function of art in early–modern France.
MusicBO;117;1704;By way of example, the text of the first scene of the prologue of Lully and
MusicBO;117;1949;It was a solution that Mary of Modena would turn to repeatedly in time of need.
MusicBO;117;2375;For a review of this edition, see Anthony Rowland Jones, “Advocating Innocenzo” in Recorder Magazine 29
MusicBO;117;2512;An even more inclusive definition is found in the second edition of The New Grove Dictionary:
MusicBO;117;2661;Fede’s cantatas contain seven examples of recitative, one in Ardo sospiro, one in Se ci potesse
MusicBO;117;3789;but the resulting musical architecture strongly suggests bipartite dance form, such as a Minuet and Trio.
MusicBO;117;3974;The entire movement is homophonic, with motives constructed primarily of eighth notes organized into two-measure units.
MusicBO;117;5096;Stuart Papers Relating Chiefly to Mary of Modena and the Exiled Court of King James II.
MusicBO;117;559;Sir John Hawkins, A General History of the Science and Practice of Music, 2 vols.
MusicBO;117;726;Curtis A. Price, “Restoration Stage Fiddlers and Their Music,” Early Music 7 (Jul., 1979): 315–322.
MusicBO;117;882;Quoted in Allan Fea, James II and his Wives (London: Methuen and Company, 1908), 22.
MusicBO;117;992;Details are found in Edwin and Marion Sharpe Grew, The English Court in Exile (London:
MusicBO;117;1044;For the English court and early nationalism, see Liah Greenfeld, Nationalism: Five Roads to Modernity
MusicBO;117;1339;Found in Purcell, Sonatas, edited by W. Gillies Whittaker (Paris: Editions de L’oiseau Lyre, 1936).
MusicBO;117;1498;In fact, the event reflects the King’s insistence on controlling the image of his court:
MusicBO;117;1923;Queen Mary held considerably more authority after the exile than Mary of Modena had before.
MusicBO;117;2808;Ariberto e Flavio premiered at the Teatro 150 san Salvatore in Venice on 26 December
MusicBO;117;2934;The four recitative movements that make up the cantata Numeri amorosi, “Presso un fiume tranquillo,”
MusicBO;117;3060;402Margaret Murata, “The Recitative Soliloquy,” Journal of the American Musicological Society 32 (1979): 45–73 (45).
MusicBO;117;3257;The aria opens with an opening vocal statement over two repetitions of the bass figure.
MusicBO;117;3386;Innocenzo Fede, La mia vita Berkeley, University Library, MS 118 Duet cantata, two soprano clefs
MusicBO;117;3598;411Mercure galant, 7 October 1707, reproduced in Notes et référenes pour servir à une histoire
MusicBO;117;3657;Le Steinquerque, La Pucelle, La Visionnaire, L’Astrée, La Superbe, and La Sultane420—and 418Cessac, Charpentier, 334.
MusicBO;117;3807;A strong C minor cadence confirms the arrival in a foreign key in measure 16.
MusicBO;117;4566;The Last Revolution: 1688 and the Creation of the Modern World London: Jonathan Cape, 2006.
MusicBO;117;4640;Philippe II d'Orléans's ‘chanteurs italiens’, the Italian cantata and the goûts– réunis under Louis XIV.
MusicBO;117;5181;“Roman Cantata Scores as Traces of Musical Culture and Signs of its Place in Society.
MusicBO;117;5630;Printed from official copies of the originals with facsimiles, under the superintendence of Falconer Madan.
MusicBO;117;5670;In Liuteria e musica strumentale a Brescia tra Cinque e Seicento (Salò 1990, 11): 355–388.
MusicBO;117;492;Morely, A Plaine and Easie Introduction to Practicall Musicke, edited by R. Alec Harman.
MusicBO;117;650;John Evelyn, The Diary of John Evelyn, edited by Guy de la Bédoyère (Woodbridge:
MusicBO;117;1054;Receptivity to outside musical influence was foundational to the image of English musical sophistication.
MusicBO;117;1064;“the question of nationality [in England] is more complex than in any other region.
MusicBO;117;1135;John Evelyn described a chapel service that John Evelyn witnessed on December 21, 1662:
MusicBO;117;1303;By the 1680s Henry Purcell was the most famous composer at the Anglican chapel.
MusicBO;117;1322;196This was the first “nationally composed collection of trios in the newest Italian vein.
MusicBO;117;1447;The barge prepared for this purpose was richly decorated, and illuminated by numerous torches.
MusicBO;117;1698;In general, these did not appeal to French taste, and met with little success.
MusicBO;117;1897;Historians have largely been divided on the degree of Mary’s influence over her husband
MusicBO;117;2589;The two inner movements, “Mai non cangierò Desio” and “Onde in sì dolce temper
MusicBO;117;2798;In fact these texts give us insight into a rarely seen side of Mary
MusicBO;117;3112;The musical setting reflects this wishful ambivalence by alternating between F major and D.
MusicBO;117;3426;As long as I have life in my heart I will love you forever.
MusicBO;117;3695;At least there is no compelling reason to Couperin was specifically imitating Innocenzo Fede.
MusicBO;117;3972;is a lively movement also in binary form with a very short (four bar)
